Date,Ticker,Returns,Volume,Price or Bid/Ask Average,Shares Outstanding,Turnover
2007-07-19,PPG,0.000995,2537386.0,80.5,164173.0,0.1919945605024362
2007-07-20,PPG,0.001491,2625197.0,80.62,164173.0,0.1983432253289369
2007-07-23,PPG,0.019598,1371060.0,82.2,164173.0,0.10159747366373047
2007-07-24,PPG,-0.012165,1774315.0,81.2,164173.0,0.13309843854189737
2007-07-25,PPG,-0.010591,1672456.0,80.34,164173.0,0.12680055055434708
2007-07-26,PPG,-0.03286,2029076.0,77.7,164173.0,0.1590653410380162
2007-07-27,PPG,-0.021235,1697805.0,76.05,164173.0,0.13598370055372025
2007-07-30,PPG,0.016962,1152001.0,77.34,164173.0,0.09072917336748679
2007-07-31,PPG,-0.013835,1363196.0,76.27,164052.0,0.10894894454936727
2007-08-01,PPG,0.035007,2392423.0,78.94,164052.0,0.1847393101352534
2007-08-02,PPG,-0.004814,1033900.0,78.56,164052.0,0.08022237795248767
2007-08-03,PPG,-0.029022,1256420.0,76.28,164052.0,0.10040206086061883
2007-08-06,PPG,0.023335,1659797.0,78.06,164052.0,0.12961190654764426
2007-08-07,PPG,-0.005124,1220939.0,77.66,164052.0,0.09583299275992582
2007-08-08,PPG,-0.008241,2055658.0,76.5,164052.0,0.163797737334679
2007-08-09,PPG,-0.05634,1520611.0,72.19,164052.0,0.1283983836586001
2007-08-10,PPG,0.031306,1421463.0,74.45,164052.0,0.11638294116869723
2007-08-13,PPG,0.011014,1236300.0,75.27,164052.0,0.10011990384951872
2007-08-14,PPG,-0.039724,898101.0,72.28,164052.0,0.07574003591475328
2007-08-15,PPG,-0.023658,1140749.0,70.57,164052.0,0.0985345301280912
2007-08-16,PPG,0.011053,2315267.0,71.35,164052.0,0.19779967556392594
2007-08-17,PPG,0.014296,1817600.0,72.37,164052.0,0.15309401470762474
2007-08-20,PPG,0.013956,917700.0,73.38,164052.0,0.07623273389633213
2007-08-21,PPG,-0.00695,757000.0,72.87,164052.0,0.06332359762715822
2007-08-22,PPG,0.004117,1075000.0,73.17,164052.0,0.08955583342356396
2007-08-23,PPG,-0.00533,1019100.0,72.78,164052.0,0.08535387076612891
2007-08-24,PPG,0.016763,881700.0,74.0,164052.0,0.07262858645347124
2007-08-27,PPG,-0.010135,517600.0,73.25,164052.0,0.0430729988302219
2007-08-28,PPG,-0.026894,632900.0,71.28,164052.0,0.054123500246274325
2007-08-29,PPG,0.029602,931900.0,73.39,164052.0,0.07740177045881122
2007-08-30,PPG,0.001499,838100.0,73.5,164052.0,0.06950674839950366
2007-08-31,PPG,-0.002041,659900.0,73.35,164052.0,0.0548398781100398
2007-09-04,PPG,0.003817,603900.0,73.63,164052.0,0.049995244863595835
2007-09-05,PPG,-0.008964,806200.0,72.97,164052.0,0.0673467927544314
2007-09-06,PPG,0.011512,840700.0,73.81,164052.0,0.06942954397403703
2007-09-07,PPG,-0.036716,731300.0,71.1,164052.0,0.06269666545645727
2007-09-10,PPG,0.003798,983900.0,71.37,164052.0,0.08403374808988702
2007-09-11,PPG,0.016534,722700.0,72.55,164052.0,0.060721027033787664
2007-09-12,PPG,0.026878,1550020.0,74.5,164052.0,0.12682343149667555
2007-09-13,PPG,0.006846,980700.0,75.01,164052.0,0.07969580843735256
2007-09-14,PPG,-0.015598,963500.0,73.84,164052.0,0.07953870240493205
2007-09-17,PPG,-0.002302,623200.0,73.67,164052.0,0.05156502652184917
2007-09-18,PPG,0.027555,1019100.0,75.7,164052.0,0.08206148896114744
2007-09-19,PPG,0.022193,1418300.0,77.38,164052.0,0.11172692553584984
2007-09-20,PPG,-0.02869,1022200.0,75.16,164052.0,0.08290249017864207
2007-06-20,PPL,-0.032696,2076000.0,45.56,385949.0,0.1180629726103162
2007-06-21,PPL,0.013828,2481807.0,46.19,385949.0,0.13921631145475555
2007-06-22,PPL,-0.011691,3073600.0,45.65,385949.0,0.1744522783212988
2007-06-25,PPL,0.006353,2492400.0,45.94,385949.0,0.1405713551947088
2007-06-26,PPL,-0.002394,2180689.0,45.83,385949.0,0.12328605491768639
2007-06-27,PPL,0.016583,2017956.0,46.59,385949.0,0.11222485736344791
2007-06-28,PPL,-0.001073,1854575.0,46.54,385949.0,0.1032495344636421
2007-06-29,PPL,0.005372,1702958.0,46.79,385949.0,0.09430201484280437
2007-07-02,PPL,0.031203,1918213.0,48.25,385949.0,0.10300767677739697
2007-07-03,PPL,-0.002487,848300.0,48.13,385949.0,0.0456671264837934
2007-07-05,PPL,0.000831,1599000.0,48.17,385949.0,0.08600860374454038
2007-07-06,PPL,-0.016193,2749700.0,47.39,385949.0,0.15033797112588163
2007-07-09,PPL,0.010551,1463900.0,47.89,385949.0,0.0792020921432552
2007-07-10,PPL,-0.018167,1978500.0,47.02,385949.0,0.1090243509307041
2007-07-11,PPL,0.011272,1722400.0,47.55,385949.0,0.09385417046992248
2007-07-12,PPL,0.02082,1955300.0,48.54,385949.0,0.10437192854587063
2007-07-13,PPL,0.024928,2593200.0,49.75,385949.0,0.13505572786968717
2007-07-16,PPL,-0.024322,1641923.0,48.54,385949.0,0.08764418249568943
2007-07-17,PPL,-0.008859,1721900.0,48.11,385949.0,0.09273478066699437
2007-07-18,PPL,0.008938,1973916.0,48.54,385949.0,0.1053656317227795
2007-07-19,PPL,0.027812,1472600.0,49.89,385949.0,0.07647885410242376
2007-07-20,PPL,-0.025857,2051817.0,48.6,385949.0,0.10938869329917542
2007-07-23,PPL,0.011934,1557300.0,49.18,385949.0,0.08204532490581401
2007-07-24,PPL,-0.031314,3144339.0,47.64,385949.0,0.17101243450725956
2007-07-25,PPL,0.00084,2594656.0,47.68,385949.0,0.14099821687676126
2007-07-26,PPL,-0.026846,9662007.0,46.4,385949.0,0.5395347817529224
2007-07-27,PPL,-0.012069,7041539.0,45.84,385949.0,0.3980091533583294
2007-07-30,PPL,0.02356,3374937.0,46.92,385949.0,0.18637074737999748
2007-07-31,PPL,0.004689,3303185.0,47.14,385949.0,0.18155716787001805
2007-08-01,PPL,0.032244,3211397.0,48.66,385949.0,0.17099837083671254
2007-08-02,PPL,0.025688,3947814.0,49.91,385949.0,0.20494588037189
2007-08-03,PPL,-0.041274,5112774.0,47.85,385949.0,0.2768501313592272
2007-08-06,PPL,0.045559,4177402.0,50.03,385949.0,0.21634449431209524
2007-08-07,PPL,0.029782,3802503.0,51.52,385949.0,0.19123341957017492
2007-08-08,PPL,0.010093,4243480.0,52.04,385949.0,0.21127832820579381
2007-08-09,PPL,-0.024212,3612960.0,50.78,385949.0,0.18434889419762662
2007-08-10,PPL,-0.011225,3544126.0,50.21,385949.0,0.18288960083864161
2007-08-13,PPL,0.000797,2415400.0,50.25,385949.0,0.12454407626795844
2007-08-14,PPL,-0.036219,2515786.0,48.43,385949.0,0.13459511781436287
2007-08-15,PPL,-0.008466,3040919.0,48.02,385949.0,0.1640789153345666
2007-08-16,PPL,-0.016035,5318400.0,47.25,385949.0,0.2916414608114807
2007-08-17,PPL,0.01164,5471100.0,47.8,385949.0,0.29656291115099637
2007-08-20,PPL,-0.010251,3017200.0,47.31,385949.0,0.16524229989352587
2007-08-21,PPL,0.011414,2257000.0,47.85,385949.0,0.12221364497585376
2007-08-22,PPL,0.008359,1796600.0,48.25,385949.0,0.096477081584929
2007-08-23,PPL,0.007254,1294500.0,48.6,385949.0,0.06901378801120303
2007-08-24,PPL,0.016461,1242000.0,49.4,385949.0,0.06514254578936156
2007-08-27,PPL,-0.048381,2431600.0,47.01,385949.0,0.13402072516975233
2007-08-28,PPL,-0.013827,2019400.0,46.36,385949.0,0.11286232811775541
2007-08-29,PPL,0.035807,1787800.0,48.02,385949.0,0.09646435332053835
2007-08-30,PPL,0.000833,1577700.0,48.06,385949.0,0.08505713282274405
2007-08-31,PPL,0.004161,1693900.0,48.26,383100.0,0.09161958040081984
2007-09-04,PPL,0.020307,1619000.0,49.24,383100.0,0.0858255613224961
2007-09-05,PPL,-0.009342,2398000.0,48.78,383100.0,0.12832025997106747
2007-09-06,PPL,0.011378,1236300.0,49.03,383100.0,0.06581877938666353
2007-09-07,PPL,-0.020804,1555500.0,48.01,383100.0,0.08457191361040191
2007-09-10,PPL,0.005416,1296400.0,48.27,383100.0,0.07010509328860537
2007-09-11,PPL,0.014709,1474600.0,48.98,383100.0,0.07858565852767375
2007-09-12,PPL,0.009392,1448000.0,49.44,383100.0,0.07645008063160438
2007-09-13,PPL,-0.009911,1744700.0,48.95,383100.0,0.09303704604312596
2007-09-14,PPL,-0.002247,1714100.0,48.84,383100.0,0.09161115269181049
2007-09-17,PPL,-0.003276,1451700.0,48.68,383100.0,0.07784203038525611
2007-09-18,PPL,0.010271,2336400.0,49.18,383100.0,0.12400709139679307
2007-09-19,PPL,0.011387,1894800.0,49.74,383100.0,0.09943641154835213
2007-09-20,PPL,-0.001608,1133700.0,49.66,383100.0,0.05959080872879985
2007-06-20,MMM,-0.008426,2891072.0,87.08,720205.0,0.04609824111064279
2007-06-21,MMM,0.00379,2723400.0,87.41,720205.0,0.04326076358245192
2007-06-22,MMM,-0.011212,4802382.0,86.43,720205.0,0.07715002256687584
2007-06-25,MMM,-0.002083,2879300.0,86.25,720205.0,0.04635234191070196
2007-06-26,MMM,-0.001971,3034402.0,86.08,720205.0,0.0489457204576898
2007-06-27,MMM,0.012198,3255900.0,87.13,720205.0,0.05188564400555282
2007-06-28,MMM,-0.003214,2342400.0,86.85,720205.0,0.03744855844213134
2007-06-29,MMM,-0.000691,3322050.0,86.79,720205.0,0.053147194501619276
2007-07-02,MMM,0.013942,2407300.0,88.0,720205.0,0.03798318786759578
2007-07-03,MMM,-0.000682,1053200.0,87.94,720205.0,0.01662908131666079
2007-07-05,MMM,-0.002047,1886000.0,87.76,720205.0,0.029839321361561335
2007-07-06,MMM,0.003988,2009300.0,88.11,720205.0,0.03166383041526269
2007-07-09,MMM,0,2323589.0,88.11,720205.0,0.03661659685003226
2007-07-10,MMM,-0.010101,3430700.0,87.22,720205.0,0.05461482269466638
2007-07-11,MMM,0.007567,2567600.0,87.88,720205.0,0.04056777479564853
2007-07-12,MMM,0.023327,4195000.0,89.93,720205.0,0.06476960367718053
2007-07-13,MMM,0.003225,3609800.0,90.22,720205.0,0.0555551322426916
2007-07-16,MMM,0.007205,4584100.0,90.87,720205.0,0.07004504567534502
2007-07-17,MMM,0.002311,2550100.0,91.08,720205.0,0.03887568524207308
2007-07-18,MMM,0.004392,4352500.0,91.48,720205.0,0.06606272620716043
2007-07-19,MMM,-0.003389,2788500.0,91.17,720205.0,0.042468073654735414
2007-07-20,MMM,-0.01053,5109454.0,90.21,720205.0,0.07864365306555808
2007-07-23,MMM,0.007316,2767932.0,90.87,720205.0,0.04229399955634674
2007-07-24,MMM,-0.012986,3644302.0,89.69,720205.0,0.05641754750287589
2007-07-25,MMM,-0.00078,5098140.0,89.62,720205.0,0.07898610273348536
2007-07-26,MMM,0.004798,7580530.0,90.05,720205.0,0.11688525308481
2007-07-27,MMM,0,6248701.0,90.05,720205.0,0.09634959532332242
2007-07-30,MMM,0.001444,4845749.0,90.18,720205.0,0.07460957252614625
2007-07-31,MMM,-0.013972,5724563.0,88.92,715812.0,0.08993814181599448
2007-08-01,MMM,0.001687,5677274.0,89.07,715812.0,0.08904497737316187
2007-08-02,MMM,0.000561,3854529.0,89.12,715812.0,0.060422287770393476
2007-08-03,MMM,-0.017505,5021361.0,87.56,715812.0,0.08011553138014854
2007-08-06,MMM,0.002398,5717746.0,87.77,715812.0,0.0910080451177716
2007-08-07,MMM,0.002962,4512152.0,88.03,715812.0,0.07160676347253754
2007-08-08,MMM,0.001363,4757072.0,88.15,715812.0,0.07539081415391999
2007-08-09,MMM,-0.014634,5069600.0,86.86,715812.0,0.08153703116983911
2007-08-10,MMM,-0.010246,5859688.0,85.97,715812.0,0.09522009076484024
2007-08-13,MMM,0.003257,3204900.0,86.25,715812.0,0.05191064255637684
2007-08-14,MMM,-0.005681,3468496.0,85.76,715812.0,0.05650117128227865
2007-08-15,MMM,-0.008162,3913342.0,85.06,715812.0,0.06427224219350167
2007-08-16,MMM,0.003997,6718500.0,85.4,715812.0,0.10990450032599848
2007-08-17,MMM,0.028454,6135400.0,87.83,715812.0,0.09758903522442712
2007-08-20,MMM,0.00501,3214900.0,88.27,715812.0,0.05088096826865303
2007-08-21,MMM,0.002153,3081600.0,88.46,715812.0,0.048666527112999694
2007-08-22,MMM,0.012322,3059800.0,89.07,715812.0,0.047991310929576536
2007-08-23,MMM,-0.003593,2714500.0,88.75,715812.0,0.04272897840907633
2007-08-24,MMM,0.004507,2987400.0,89.15,715812.0,0.04681370935200358
2007-08-27,MMM,-0.005048,2182400.0,88.7,715812.0,0.03437255047934431
2007-08-28,MMM,-0.012176,3174800.0,87.62,715812.0,0.05061906840038959
2007-08-29,MMM,0.013011,2763300.0,88.76,715812.0,0.04349223928467379
2007-08-30,MMM,0.00676,3543900.0,89.36,715812.0,0.055403770787487296
2007-08-31,MMM,0.018241,4938100.0,90.99,715812.0,0.07581711257830252
2007-09-04,MMM,0.001758,3052100.0,91.15,715812.0,0.04677815743374412
2007-09-05,MMM,-0.013494,3231400.0,89.92,715812.0,0.05020366786300855
2007-09-06,MMM,0.007896,2639300.0,90.63,715812.0,0.04068345268051464
2007-09-07,MMM,-0.018868,3581200.0,88.92,715812.0,0.05626394075345829
2007-09-10,MMM,-0.012371,5237927.0,87.82,715812.0,0.08332340978734014
2007-09-11,MMM,0.004782,3369000.0,88.24,715812.0,0.053337976640888185
2007-09-12,MMM,0.00952,3176162.0,89.08,715812.0,0.04981079375257765
2007-09-13,MMM,0.000112,3090900.0,89.09,715812.0,0.04846821446404083
2007-09-14,MMM,-0.000786,2345100.0,89.02,715812.0,0.036802286508876667
2007-09-17,MMM,-0.001011,1894488.0,88.93,715812.0,0.029760799342563708
2007-09-18,MMM,0.030698,4353281.0,91.66,715812.0,0.06634953350293356
2007-09-19,MMM,0.003273,4796268.0,91.96,715812.0,0.07286274099682138
2007-09-20,MMM,-0.005655,3315738.0,91.44,715812.0,0.05065764712806819
2007-06-20,MRK,-0.021065,14036920.0,49.26,2167273.0,0.1314812416462488
2007-06-21,MRK,0.000812,11822490.0,49.3,2167273.0,0.11064923495631641
2007-06-22,MRK,-0.015213,14504920.0,48.55,2167273.0,0.13785181325717918
2007-06-25,MRK,-0.004325,11232640.0,48.34,2167273.0,0.1072164870786149
2007-06-26,MRK,0.016136,16110050.0,49.12,2167273.0,0.15132995733296753
2007-06-27,MRK,0.024634,18912400.0,50.33,2167273.0,0.1733828325509074
2007-06-28,MRK,0.00298,12755340.0,50.48,2167273.0,0.1165894014305794
2007-06-29,MRK,-0.013471,14435470.0,49.8,2167273.0,0.1337482059260684
2007-07-02,MRK,-0.004618,13141450.0,49.57,2167273.0,0.12232373902917165
2007-07-03,MRK,0.005245,5204920.0,49.83,2167273.0,0.04819583967637949
2007-07-05,MRK,-0.000201,8102150.0,49.82,2167273.0,0.07503829119122213
2007-07-06,MRK,-0.007226,9235561.0,49.46,2167273.0,0.08615798799507647
2007-07-09,MRK,-0.000809,9180314.0,49.42,2167273.0,0.08571191024979713
2007-07-10,MRK,-0.015378,12296920.0,48.66,2167273.0,0.11660324117408534
2007-07-11,MRK,0.004932,13832300.0,48.9,2167273.0,0.13051845367630047
2007-07-12,MRK,0.038241,16683460.0,50.77,2167273.0,0.151623089081077
2007-07-13,MRK,0.001576,10138900.0,50.85,2167273.0,0.09199966836056386
2007-07-16,MRK,-0.000393,8398650.0,50.83,2167273.0,0.07623874750810487
2007-07-17,MRK,-0.011017,7724520.0,50.27,2167273.0,0.07090045074342094
2007-07-18,MRK,-0.006565,10643620.0,49.94,2167273.0,0.09833932032768436
2007-07-19,MRK,-0.012014,11300380.0,49.34,2167273.0,0.1056769528563085
2007-07-20,MRK,-0.006486,13696700.0,49.02,2167273.0,0.12892258830172398
2007-07-23,MRK,0.067523,39948580.0,52.33,2167273.0,0.35223863650373827
2007-07-24,MRK,-0.011657,17102640.0,51.72,2167273.0,0.15257768366031227
2007-07-25,MRK,0.032096,18993910.0,53.38,2167273.0,0.16418073131173105
2007-07-26,MRK,-0.026414,21832120.0,51.97,2167273.0,0.19383382786933728
2007-07-27,MRK,-0.035598,16672060.0,50.12,2167273.0,0.15348452047474276
2007-07-30,MRK,0,11567900.0,50.12,2167273.0,0.10649515323240061
2007-07-31,MRK,-0.009377,14382200.0,49.65,2167273.0,0.13365722819109255
2007-08-01,MRK,0.027593,16471940.0,51.02,2167273.0,0.14896720755569537
2007-08-02,MRK,0.012152,12617400.0,51.64,2167273.0,0.1127379198323849
2007-08-03,MRK,-0.026142,11209060.0,50.29,2167273.0,0.1028428107614303
2007-08-06,MRK,0.021078,13097760.0,51.35,2167273.0,0.11769092053948892
2007-08-07,MRK,0.005453,13516380.0,51.63,2167273.0,0.12079380102147196
2007-08-08,MRK,0.014139,11431710.0,52.36,2167273.0,0.10073907070813538
2007-08-09,MRK,-0.017571,14787620.0,51.44,2167273.0,0.13264280624928418
2007-08-10,MRK,-0.010886,15237700.0,50.88,2167273.0,0.1381842977254258
2007-08-13,MRK,-0.006289,8071100.0,50.56,2167273.0,0.07365666351274888
2007-08-14,MRK,-0.01246,8473700.0,49.93,2167273.0,0.0783065152542982
2007-08-15,MRK,-0.003004,9744917.0,49.78,2167273.0,0.09032534553951219
2007-08-16,MRK,-0.006428,20289480.0,49.46,2167273.0,0.1892793274026715
2007-08-17,MRK,0.003235,16421700.0,49.62,2167273.0,0.1527030577258159
2007-08-20,MRK,0.007255,8115900.0,49.98,2167273.0,0.07492501091522503
2007-08-21,MRK,-0.004202,8317300.0,49.77,2167273.0,0.07710829588503115
2007-08-22,MRK,0.011855,10726300.0,50.36,2167273.0,0.0982767073316709
2007-08-23,MRK,0.00278,9818000.0,50.5,2167273.0,0.0897052847445423
2007-08-24,MRK,0.006337,7147400.0,50.82,2167273.0,0.06489329204598997
2007-08-27,MRK,-0.013774,7643450.0,50.12,2167273.0,0.07036630494508013
2007-08-28,MRK,-0.018156,7822800.0,49.21,2167273.0,0.07334917635849535
2007-08-29,MRK,0.014428,6296800.0,49.92,2167273.0,0.05820116824821816
2007-08-30,MRK,-0.005208,7346200.0,49.66,2167273.0,0.0682562480498127
2007-08-31,MRK,0.01027,7332800.0,50.17,2169064.0,0.06738347010448946
2007-09-04,MRK,-0.002591,9546146.0,50.04,2169064.0,0.08795051863706853
2007-09-05,MRK,-0.005196,8117200.0,49.4,2169064.0,0.07575423752995956
2007-09-06,MRK,0.02166,12435580.0,50.47,2169064.0,0.11359530307304469
2007-09-07,MRK,-0.017832,11614400.0,49.57,2169064.0,0.10802032851511652
2007-09-10,MRK,0.004842,8897150.0,49.81,2169064.0,0.08234969678084804
2007-09-11,MRK,0.002811,7639300.0,49.95,2169064.0,0.07050918688380745
2007-09-12,MRK,-0.005606,11371600.0,49.67,2169064.0,0.10554922489982942
2007-09-13,MRK,0.003825,12273880.0,49.86,2169064.0,0.1134899049674141
2007-09-14,MRK,-0.006418,7274500.0,49.54,2169064.0,0.06769783492643612
2007-09-17,MRK,-0.002624,6871775.0,49.41,2169064.0,0.06411825742639715
2007-09-18,MRK,0.023477,9738768.0,50.57,2169064.0,0.08878481620925811
2007-09-19,MRK,0.019577,12344400.0,51.56,2169064.0,0.11037855665275327
2007-09-20,MRK,-0.003491,9449800.0,51.38,2169064.0,0.08479224824941559
2007-06-20,MOT,-0.009403,27360770.0,17.91,2314619.0,0.6600141032698077
2007-06-21,MOT,0.0134,28785030.0,18.15,2314619.0,0.6851892540913657
2007-06-22,MOT,-0.014325,22526010.0,17.89,2314619.0,0.5439943864943273
2007-06-25,MOT,-0.003913,23808430.0,17.82,2314619.0,0.5772228890446907
2007-06-26,MOT,-0.001683,27079780.0,17.79,2314619.0,0.6576421945062917
2007-06-27,MOT,0.001686,17672380.0,17.82,2314619.0,0.4284575774167222
2007-06-28,MOT,0.000561,15258500.0,17.83,2314619.0,0.3697268451985723
2007-06-29,MOT,-0.007291,24422890.0,17.7,2314619.0,0.5961345231268347
2007-07-02,MOT,0.00791,20350050.0,17.84,2314619.0,0.492823168718116
2007-07-03,MOT,0.002242,11429180.0,17.88,2314619.0,0.2761646230627606
2007-07-05,MOT,-0.004474,17427290.0,17.8,2314619.0,0.4229902355225876
2007-07-06,MOT,0.002247,19557670.0,17.84,2314619.0,0.47363386832677246
2007-07-09,MOT,-0.002242,18966440.0,17.8,2314619.0,0.46034804738000146
2007-07-10,MOT,-0.010112,21628120.0,17.62,2314619.0,0.5303143177835031
2007-07-11,MOT,0.018729,39567570.0,17.95,2314619.0,0.952347426711682
2007-07-12,MOT,0.007242,54021260.0,18.08,2314619.0,1.2908826673731473
2007-07-13,MOT,-0.009956,30581320.0,17.9,2314619.0,0.7381144072890253
2007-07-16,MOT,0.014525,33579600.0,18.16,2314619.0,0.7988774464823626
2007-07-17,MOT,-0.012114,22582450.0,17.94,2314619.0,0.5438374424240199
2007-07-18,MOT,0.003344,22292820.0,18.0,2314619.0,0.535072942890385
2007-07-19,MOT,0.012222,27208200.0,18.22,2314619.0,0.6451666725363092
2007-07-20,MOT,-0.014819,26499370.0,17.95,2314619.0,0.6378103792823453
2007-07-23,MOT,-0.006685,22686120.0,17.83,2314619.0,0.5497045959561054
2007-07-24,MOT,-0.00673,29827790.0,17.71,2314619.0,0.7276507843781221
2007-07-25,MOT,-0.001694,19966450.0,17.68,2314619.0,0.48790928227177965
2007-07-26,MOT,-0.018665,49324650.0,17.35,2314619.0,1.2282450409148755
2007-07-27,MOT,-0.023055,46937020.0,16.95,2314619.0,1.1963721557257867
2007-07-30,MOT,0.00118,34185460.0,16.97,2314619.0,0.8703222210009135
2007-07-31,MOT,0.001179,33371390.0,16.99,2314619.0,0.8485968274692802
2007-08-01,MOT,-0.017657,45167560.0,16.69,2314619.0,1.1692053116469991
2007-08-02,MOT,0.011983,28753760.0,16.89,2314619.0,0.7355047471248511
2007-08-03,MOT,-0.031972,21975680.0,16.35,2314619.0,0.580690941991651
2007-08-06,MOT,0.011009,40039150.0,16.53,2314619.0,1.046483732863364
2007-08-07,MOT,-0.004235,24794170.0,16.46,2314619.0,0.6507890393957523
2007-08-08,MOT,0.038882,35532050.0,17.1,2314619.0,0.8977277300578251
2007-08-09,MOT,-0.016959,40153850.0,16.81,2314619.0,1.0320006362970522
2007-08-10,MOT,-0.011898,25883900.0,16.61,2314619.0,0.6732565186416141
2007-08-13,MOT,0.014449,22173800.0,16.85,2314619.0,0.5685395835146919
2007-08-14,MOT,-0.020178,21432260.0,16.51,2314619.0,0.5608431012284743
2007-08-15,MOT,-0.018171,30822240.0,16.21,2314619.0,0.8214888424020467
2007-08-16,MOT,-0.009254,38838400.0,16.06,2314619.0,1.0448074857172227
2007-08-17,MOT,0.015567,25398300.0,16.31,2314619.0,0.6727770587059384
2007-08-20,MOT,0.000613,17863760.0,16.32,2314619.0,0.4729042392095209
2007-08-21,MOT,0.007353,21447800.0,16.44,2314619.0,0.5636395042104584
2007-08-22,MOT,0.006083,16285600.0,16.54,2314619.0,0.4253914381587278
2007-08-23,MOT,0.003628,15092600.0,16.6,2314619.0,0.39280450522713983
2007-08-24,MOT,0.008434,20193460.0,16.74,2314619.0,0.5211656348304784
2007-08-27,MOT,-0.004182,15913250.0,16.67,2314619.0,0.4124238499658748
2007-08-28,MOT,-0.029994,17831800.0,16.17,2314619.0,0.47643718589131195
2007-08-29,MOT,0.018553,14912800.0,16.47,2314619.0,0.39118850125376364
2007-08-30,MOT,0.017001,23374600.0,16.75,2314619.0,0.6029063562783709
2007-08-31,MOT,0.01194,15825900.0,16.95,2293589.0,0.40708314171772
2007-09-04,MOT,0.014749,21668800.0,17.2,2293589.0,0.5492762449978493
2007-09-05,MOT,-0.000581,18408100.0,17.19,2293589.0,0.46689313808085037
2007-09-06,MOT,0.01338,20026700.0,17.42,2293589.0,0.5012399112168304
2007-09-07,MOT,-0.016648,29991400.0,17.13,2293589.0,0.7633501215408556
2007-09-10,MOT,-0.006421,21248500.0,17.02,2293589.0,0.5443185366801188
2007-09-11,MOT,0.017039,19218100.0,17.31,2293589.0,0.4840584255942998
2007-09-12,MOT,-0.001155,22259800.0,17.24,2293589.0,0.5629481540657454
2007-09-13,MOT,-0.0029,19828720.0,17.19,2293589.0,0.5029249789454924
2007-09-14,MOT,-0.012798,16934120.0,16.97,2293589.0,0.43507606664177684
2007-09-17,MOT,-0.00825,15542700.0,16.83,2293589.0,0.40264911736704484
2007-09-18,MOT,0.023767,19471800.0,17.23,2293589.0,0.49272571187777536
2007-09-19,MOT,0.006965,20651300.0,17.35,2293589.0,0.5189581294035325
2007-09-20,MOT,0.027089,29413040.0,17.82,2293589.0,0.719642190425898
2007-06-20,SLE,-0.010698,5458583.0,17.57,734581.0,0.42292997406455557
2007-06-21,SLE,0.002277,3808200.0,17.61,734581.0,0.294388405733188
